Date	Precipitation	Snow_Water_Equi	Snow_melt+rain	ETP_Coeff	ETP_Input	LAI	I-Cap	Int. ETi(leaf)	I-Bal	I-Prec	I-Rem	I_ETi(litter)	Bilanz	Content	S-REstn	Inf-Limit	P-linf	Rest-ETA	Balance_soil	ETa	ET-Balance	Seepage	Storage	Surface_runoff	Runoff_total	I-Leaf	I-Litter	ETaTotal
16.03.1995	0.1	0.0	0.1	0.21	0.4809018591339615	1.0	0.35	0.35	-0.24999999999999997	0.0	0.38090185913396146	0.0	0.0	0.0	0.0	9.91775393443838	0.0	0.38090185913396146	210.32898426224648	0.38090185913396146	209.94808240311252	1.213598629199568	208.73448377391296	0.0	1.213598629199568	0.10000000000000003	0.0	0.4809018591339615
17.03.1995	0.0	0.0	0.0	0.21	0.2033996970604004	1.0	0.35	0.2033996970604004	-0.2033996970604004	0.0	0.2033996970604004	0.0	0.0	0.0	0.0	10.316379056521761	0.0	0.2033996970604004	208.73448377391296	0.2033996970604004	208.53108407685255	1.1756629271734103	207.35542114967913	0.0	1.1756629271734103	0.0	0.0	0.2033996970604004
18.03.1995	0.0	0.0	0.0	0.21	0.5481707245807762	1.0	0.35	0.35	-0.35	0.0	0.5481707245807762	0.0	0.0	0.0	0.0	10.661144712580217	0.0	0.5481707245807762	207.35542114967913	0.5481707245807762	206.80725042509835	1.1303248089548603	205.67692561614348	0.0	1.1303248089548603	0.0	0.0	0.5481707245807762
19.03.1995	0.0	0.0	0.0	0.21	0.7110922066161007	1.0	0.35	0.35	-0.35	0.0	0.7110922066161007	0.0	0.0	0.0	0.0	11.08076859596413	0.0	0.7110922066161007	205.67692561614348	0.7110922066161007	204.9658334095274	1.0828789270463341	203.88295448248107	0.0	1.0828789270463341	0.0	0.0	0.7110922066161007
20.03.1995	0.0	0.0	0.0	0.21	0.3144188956832644	1.0	0.35	0.3144188956832644	-0.3144188956832644	0.0	0.3144188956832644	0.0	0.0	0.0	0.0	11.529261379379733	0.0	0.3144188956832644	203.88295448248107	0.3144188956832644	203.5685355867978	1.0475550210182833	202.5209805657795	0.0	1.0475550210182833	0.0	0.0	0.3144188956832644
21.03.1995	0.0	0.0	0.0	0.21	1.088766090918411	1.0	0.35	0.35	-0.35	0.0	1.088766090918411	0.0	0.0	0.0	0.0	11.869754858555126	0.0	1.088766090918411	202.5209805657795	1.088766090918411	201.4322144748611	0.9946808331419664	200.43753364171914	0.0	0.9946808331419664	0.0	0.0	1.088766090918411
22.03.1995	0.0	0.0	0.0	0.21	0.5900839605778904	1.0	0.35	0.35	-0.35	0.0	0.5900839605778904	0.0	0.0	0.0	0.0	12.390616589570215	0.0	0.5900839605778904	200.43753364171914	0.5900839605778904	199.84744968114126	0.9563422830873576	198.8911073980539	0.0	0.9563422830873576	0.0	0.0	0.5900839605778904
23.03.1995	0.0	0.0	0.0	0.21	0.8108316614886056	1.0	0.35	0.35	-0.35	0.0	0.8108316614886056	0.0	0.0	0.0	0.0	12.777223150486527	0.0	0.8108316614886056	198.8911073980539	0.7995925961030008	198.0915148019509	0.9147427026094973	197.1767720993414	0.0	0.9147427026094973	0.0	0.0	0.7995925961030008
24.03.1995	0.0	0.0	0.0	0.21	0.49795100575003803	1.0	0.35	0.35	-0.35	0.0	0.49795100575003803	0.0	0.0	0.0	0.0	13.205806975164649	0.0	0.49795100575003803	197.1767720993414	0.48037814109260657	196.6963939582488	0.8823505269298353	195.81404343131896	0.0	0.8823505269298353	0.0	0.0	0.48037814109260657
25.03.1995	0.0	0.0	0.0	0.21	0.7168048536869921	1.0	0.35	0.35	-0.35	0.0	0.7168048536869921	0.0	0.0	0.0	0.0	13.546489142170259	0.0	0.7168048536869921	195.81404343131896	0.6792984288650732	195.13474500245388	0.8467844859875653	194.2879605164663	0.0	0.8467844859875653	0.0	0.0	0.6792984288650732
26.03.1995	2.5	0.0	2.5	0.21	0.4013645380257752	1.0	0.35	0.35	2.15	2.15	0.05136453802577523	0.0	2.15	0.0	2.15	13.928009870883422	1.8275	0.05136453802577523	196.1154605164663	0.04887044332559283	196.0665900731407	0.8679189188032841	195.1986711543374	0.3225	1.190418918803284	0.35	0.0	0.3988704433255928
27.03.1995	0.1	0.0	0.1	0.21	0.5224712970237154	1.0	0.35	0.35	-0.24999999999999997	0.0	0.42247129702371544	0.0	0.0	0.0	0.0	13.700332211415649	0.0	0.42247129702371544	195.1986711543374	0.3971160017129097	194.8015551526245	0.8392908979876686	193.96226425463684	0.0	0.8392908979876686	0.09999999999999998	0.0	0.4971160017129097
28.03.1995	0.0	0.0	0.0	0.21	0.2248893960829809	1.0	0.35	0.2248893960829809	-0.2248893960829809	0.0	0.2248893960829809	0.0	0.0	0.0	0.0	14.009433936340791	0.0	0.2248893960829809	193.96226425463684	0.20791661176443904	193.7543476428724	0.8159555694338516	192.93839207343856	0.0	0.8159555694338516	0.0	0.0	0.20791661176443904
29.03.1995	0.0	0.0	0.0	0.21	0.6266306843028031	1.0	0.35	0.35	-0.35	0.0	0.6266306843028031	0.0	0.0	0.0	0.0	14.265401981640359	0.0	0.6266306843028031	192.93839207343856	0.571317931711562	192.367074141727	0.7855490129751316	191.58152512875185	0.0	0.7855490129751316	0.0	0.0	0.571317931711562
30.03.1995	0.0	0.0	0.0	0.21	0.8261793639984413	1.0	0.35	0.35	-0.35	0.0	0.8261793639984413	0.0	0.0	0.0	0.0	14.604618717812038	0.0	0.8261793639984413	191.58152512875185	0.7392397363113831	190.84228539244046	0.7527944099435974	190.08949098249687	0.0	0.7527944099435974	0.0	0.0	0.7392397363113831
31.03.1995	0.0	0.0	0.0	0.21	0.11380007373565262	1.0	0.35	0.11380007373565262	-0.11380007373565262	0.0	0.11380007373565262	0.0	0.0	0.0	0.0	14.977627254375783	0.0	0.11380007373565262	190.08949098249687	0.09970236552378128	189.9897886169731	0.7347855765972866	189.2550030403758	0.0	0.7347855765972866	0.0	0.0	0.09970236552378128
01.04.1995	0.0	0.0	0.0	0.29	1.1815253937513734	1.0	0.35	0.35	-0.35	0.0	1.1815253937513734	0.0	0.0	0.0	0.0	15.186249239906047	0.0	1.1815253937513734	189.2550030403758	1.0228318092066575	188.23217123116916	0.6983443786379383	187.53382685253123	0.0	0.6983443786379383	0.0	0.0	1.0228318092066575
02.04.1995	0.0	0.0	0.0	0.29	1.162577151549876	1.0	0.35	0.35	-0.35	0.0	1.162577151549876	0.0	0.0	0.0	0.0	15.616543286867191	0.0	1.162577151549876	187.53382685253123	0.9814160506934785	186.55241080183777	0.6643835075304858	185.88802729430728	0.0	0.6643835075304858	0.0	0.0	0.9814160506934785
03.04.1995	0.0	0.0	0.0	0.29	0.6185885179240789	1.0	0.35	0.35	-0.35	0.0	0.6185885179240789	0.0	0.0	0.0	0.0	16.02799317642318	0.0	0.6185885179240789	185.88802729430728	0.509469714411585	185.3785575798957	0.6411533686841605	184.73740421121153	0.0	0.6411533686841605	0.0	0.0	0.509469714411585
04.04.1995	0.0	0.0	0.0	0.29	1.0680742916348238	1.0	0.35	0.35	-0.35	0.0	1.0680742916348238	0.0	0.0	0.0	0.0	16.31564894719712	0.0	1.0680742916348238	184.73740421121153	0.8643044643145876	183.87309974689694	0.6119659306915568	183.2611338162054	0.0	0.6119659306915568	0.0	0.0	0.8643044643145876
05.04.1995	0.0	0.0	0.0	0.29	1.199785443705973	1.0	0.35	0.35	-0.35	0.0	1.199785443705973	0.0	0.0	0.0	0.0	16.684716545948653	0.0	1.199785443705973	183.2611338162054	0.9487473438127363	182.31238647239266	0.5824250261827235	181.72996144620993	0.0	0.5824250261827235	0.0	0.0	0.9487473438127363
06.04.1995	1.7	0.0	1.7	0.29	1.1122750021188692	1.0	0.35	0.35	1.35	1.35	0.7622750021188692	0.0	1.35	0.0	1.35	17.06750963844752	1.1475	0.7622750021188692	182.87746144620994	0.5991239632142349	182.2783374829957	0.5817886979468861	181.69654878504883	0.20250000000000012	0.7842886979468863	0.35	0.0	0.9491239632142349
07.04.1995	4.7	0.0	4.7	0.29	0.7766713020162068	1.0	0.35	0.35	4.3500000000000005	4.3500000000000005	0.42667130201620684	0.0	4.3500000000000005	0.0	4.3500000000000005	17.07586280373779	3.6975000000000002	0.42667130201620684	185.39404878504882	0.34877204924035166	185.04527673580847	0.634633203845686	184.4106435319628	0.6525000000000003	1.2871332038456864	0.35	0.0	0.6987720492403516
08.04.1995	1.1	0.0	1.1	0.29	1.7351337634378698	1.0	0.35	0.35	0.7500000000000001	0.7500000000000001	1.38513376343787	0.0	0.7500000000000001	0.0	0.7500000000000001	16.397339117009302	0.6375000000000001	1.38513376343787	185.04814353196278	1.1262547481884293	183.92188878377436	0.6129011798527828	183.3089876039216	0.11250000000000004	0.7254011798527829	0.34999999999999987	0.0	1.4762547481884292
09.04.1995	15.6	0.0	15.6	0.29	1.397858859175426	1.0	0.35	0.35	15.25	15.25	1.047858859175426	0.0	15.25	0.0	15.25	16.6727530990196	12.9625	1.047858859175426	196.2714876039216	0.9990219248532244	195.27246567906838	0.8498916134109789	194.4225740656574	2.2874999999999996	3.1373916134109785	0.34999999999999987	0.0	1.3490219248532243
10.04.1995	3.0	0.0	3.0	0.29	1.277136093080849	1.0	0.35	0.35	2.65	2.65	0.9271360930808491	0.0	2.65	0.0	2.65	13.894356483585653	2.2525	0.9271360930808491	196.67507406565738	0.8886028575739789	195.7864712080834	0.8615383827260483	194.92493282535736	0.39749999999999996	1.2590383827260483	0.35	0.0	1.238602857573979
11.04.1995	0.0	0.0	0.0	0.29	1.433372744694502	1.0	0.35	0.35	-0.35	0.0	1.433372744694502	0.0	0.0	0.0	0.0	13.76876679366066	0.0	1.433372744694502	194.92493282535736	1.3424419576241706	193.58249086773318	0.8121574443450056	192.77033342338817	0.0	0.8121574443450056	0.0	0.0	1.3424419576241706
12.04.1995	0.6	0.0	0.6	0.29	0.23703998639415141	1.0	0.35	0.23703998639415141	0.36296001360584856	0.36296001360584856	0.0	0.0	0.36296001360584856	0.0	0.36296001360584856	14.307416644152958	0.30851601156497127	0.0	193.07884943495313	0.0	193.07884943495313	0.8010777352104823	192.27777169974266	0.05444400204087729	0.8555217372513596	0.23703998639415141	0.0	0.23703998639415141
13.04.1995	23.3	0.0	23.3	0.29	1.8784774864374179	1.0	0.35	0.35	22.95	22.95	1.528477486437418	0.0	22.95	0.0	22.95	14.430557075064335	12.265973513804685	1.528477486437418	204.54374521354734	1.528477486437418	203.01526772710992	1.0337302013705605	201.98153752573936	10.684026486195314	11.717756687565874	0.34999999999999987	0.0	1.8784774864374179
14.04.1995	0.0	0.0	0.0	0.29	2.0802497918418683	1.0	0.35	0.35	-0.35	0.0	2.0802497918418683	0.0	0.0	0.0	0.0	12.004615618565161	0.0	2.0802497918418683	201.98153752573936	2.0802497918418683	199.90128773389748	0.9576323672302612	198.9436553666672	0.0	0.9576323672302612	0.0	0.0	2.0802497918418683
15.04.1995	0.0	0.0	0.0	0.29	0.3181947083884879	1.0	0.35	0.3181947083884879	-0.3181947083884879	0.0	0.3181947083884879	0.0	0.0	0.0	0.0	12.7640861583332	0.0	0.3181947083884879	198.9436553666672	0.3139931674814745	198.62966219918573	0.9273935666337085	197.70226863255203	0.0	0.9273935666337085	0.0	0.0	0.3139931674814745
16.04.1995	0.0	0.0	0.0	0.29	1.2073108752123884	1.0	0.35	0.35	-0.35	0.0	1.2073108752123884	0.0	0.0	0.0	0.0	13.074432841861992	0.0	1.2073108752123884	197.70226863255203	1.1726349243594314	196.5296337081926	0.8785177253265191	195.65111598286606	0.0	0.8785177253265191	0.0	0.0	1.1726349243594314
17.04.1995	0.0	0.0	0.0	0.29	1.1054890470188554	1.0	0.35	0.35	-0.35	0.0	1.1054890470188554	0.0	0.0	0.0	0.0	13.587221004283485	0.0	1.1054890470188554	195.65111598286606	1.0453935014226439	194.60572248144342	0.8349020740467229	193.7708204073967	0.0	0.8349020740467229	0.0	0.0	1.0453935014226439
18.04.1995	0.0	0.0	0.0	0.29	0.3729521599836673	1.0	0.35	0.35	-0.35	0.0	0.3729521599836673	0.0	0.0	0.0	0.0	14.057294898150822	0.0	0.3729521599836673	193.7708204073967	0.3439123351838226	193.42690807221288	0.8087266243567802	192.6181814478561	0.0	0.8087266243567802	0.0	0.0	0.3439123351838226
19.04.1995	0.0	0.0	0.0	0.29	1.3270813969360413	1.0	0.35	0.35	-0.35	0.0	1.3270813969360413	0.0	0.0	0.0	0.0	14.345454638035974	0.0	1.3270813969360413	192.6181814478561	1.2046279709846974	191.4135534768714	0.764984343029096	190.64856913384233	0.0	0.764984343029096	0.0	0.0	1.2046279709846974
20.04.1995	0.0	0.0	0.0	0.29	1.365460351265886	1.0	0.35	0.35	-0.35	0.0	1.365460351265886	0.0	0.0	0.0	0.0	14.837857716539418	0.0	1.365460351265886	190.64856913384233	1.2058477503241074	189.44272138351823	0.723343732972341	188.71937765054588	0.0	0.723343732972341	0.0	0.0	1.2058477503241074
21.04.1995	0.0	0.0	0.0	0.29	2.2935094349629583	1.0	0.35	0.35	-0.35	0.0	2.2935094349629583	0.0	0.0	0.0	0.0	15.32015558736353	0.0	2.2935094349629583	188.71937765054588	1.9701067625788702	186.74927088796701	0.6683197746112801	186.08095111335572	0.0	0.6683197746112801	0.0	0.0	1.9701067625788702
22.04.1995	0.0	0.0	0.0	0.29	1.726655084962156	1.0	0.35	0.35	-0.35	0.0	1.726655084962156	0.0	0.0	0.0	0.0	15.979762221661069	0.0	1.726655084962156	186.08095111335572	1.4262376282376414	184.6547134851181	0.6270347963764066	184.0276786887417	0.0	0.6270347963764066	0.0	0.0	1.4262376282376414
23.04.1995	0.0	0.0	0.0	0.29	2.8762436885688496	1.0	0.35	0.35	-0.35	0.0	2.8762436885688496	0.0	0.0	0.0	0.0	16.493080327814575	0.0	2.8762436885688496	184.0276786887417	2.3019900840275946	181.7256886047141	0.5715090950589197	181.15417950965517	0.0	0.5715090950589197	0.0	0.0	2.3019900840275946
24.04.1995	0.0	0.0	0.0	0.29	3.420723186418133	1.0	0.35	0.35	-0.35	0.0	3.420723186418133	0.0	0.0	0.0	0.0	17.21145512258621	0.0	3.420723186418133	181.15417950965517	2.6148939974381764	178.539285512217	0.5140271922421287	178.02525831997485	0.0	0.5140271922421287	0.0	0.0	2.6148939974381764
25.04.1995	0.0	0.0	0.0	0.29	2.0282511791910904	1.0	0.35	0.35	-0.35	0.0	2.0282511791910904	0.0	0.0	0.0	0.0	17.993685420006287	0.0	2.0282511791910904	178.02525831997485	1.471122482629458	176.5541358373454	0.4797555420463372	176.07438029529905	0.0	0.4797555420463372	0.0	0.0	1.471122482629458
26.04.1995	0.0	0.0	0.0	0.29	1.0115729526359631	1.0	0.35	0.35	-0.35	0.0	1.0115729526359631	0.0	0.0	0.0	0.0	18.481404926175237	0.0	1.0115729526359631	176.07438029529905	0.7090415805318442	175.3653387147672	0.459798109650135	174.90554060511707	0.0	0.459798109650135	0.0	0.0	0.7090415805318442
27.04.1995	3.5	0.0	3.5	0.29	1.665987527850219	1.0	0.35	0.35	3.15	3.15	1.3159875278502189	0.0	3.15	0.0	3.15	18.773614848720733	2.6774999999999998	1.3159875278502189	177.58304060511708	0.947232040650335	176.63580856446674	0.4811422217626386	176.1546663427041	0.47250000000000014	0.9536422217626388	0.3500000000000001	0.0	1.297232040650335
28.04.1995	0.0	0.0	0.0	0.29	1.0226744402701693	1.0	0.35	0.35	-0.35	0.0	1.0226744402701693	0.0	0.0	0.0	0.0	18.461333414323974	0.0	1.0226744402701693	176.1546663427041	0.717849274632288	175.4368170680718	0.46098610299582854	174.97583096507597	0.0	0.46098610299582854	0.0	0.0	0.717849274632288
29.04.1995	0.0	0.0	0.0	0.29	1.90890439552833	1.0	0.35	0.35	-0.35	0.0	1.90890439552833	0.0	0.0	0.0	0.0	18.756042258731007	0.0	1.90890439552833	174.97583096507597	1.3117950672132	173.66403589786276	0.4319743123270654	173.2320615855357	0.0	0.4319743123270654	0.0	0.0	1.3117950672132
30.04.1995	0.0	0.0	0.0	0.29	2.3342678351294976	1.0	0.35	0.35	-0.35	0.0	2.3342678351294976	0.0	0.0	0.0	0.0	19.191984603616078	0.0	2.3342678351294976	173.2320615855357	1.553223614459356	171.67883797107632	0.4006053441061139	171.2782326269702	0.0	0.4006053441061139	0.0	0.0	1.553223614459356
01.05.1995	0.0	0.0	0.0	0.29	2.4682069520997016	1.0	0.35	0.35	-0.35	0.0	2.4682069520997016	0.0	0.0	0.0	0.0	19.680441843257448	0.0	2.4682069520997016	171.2782326269702	1.5820661282659203	169.6961664987043	0.3704563447000407	169.32571015400424	0.0	0.3704563447000407	0.0	0.0	1.5820661282659203
02.05.1995	0.0	0.0	0.0	0.29	3.097184906606993	1.0714285714285714	0.37499999999999994	0.37499999999999994	-0.37499999999999994	0.0	3.097184906606993	0.0	0.0	0.0	0.0	20.16857246149894	0.0	3.097184906606993	169.32571015400424	1.9096355624581656	167.41607459154608	0.3372426194506592	167.07883197209543	0.0	0.3372426194506592	0.0	0.0	1.9096355624581656
03.05.1995	0.0	0.0	0.0	0.29	4.405785574677666	1.1428571428571428	0.39999999999999997	0.39999999999999997	-0.39999999999999997	0.0	4.405785574677666	0.0	0.0	0.0	0.0	20.730292006976143	0.0	4.405785574677666	167.07883197209543	2.592740484691647	164.48609148740377	0.2968518503738487	164.1892396370299	0.0	0.2968518503738487	0.0	0.0	2.592740484691647
04.05.1995	0.0	0.0	0.0	0.29	3.4069104763044047	1.2142857142857142	0.42499999999999993	0.42499999999999993	-0.42499999999999993	0.0	3.4069104763044047	0.0	0.0	0.0	0.0	21.45269009074252	0.0	3.4069104763044047	164.1892396370299	1.8818597932415382	162.30737984378837	0.2684871583869885	162.03889268540138	0.0	0.2684871583869885	0.0	0.0	1.8818597932415382
05.05.1995	3.2	0.0	3.2	0.29	3.7818084863178125	1.2857142857142856	0.4499999999999999	0.4499999999999999	2.7500000000000004	2.7500000000000004	3.331808486317813	0.0	2.7500000000000004	0.0	2.7500000000000004	21.990276828649655	2.3375000000000004	3.331808486317813	164.37639268540138	1.8481705217674005	162.52822216363398	0.2712974520599113	162.25692471157407	0.4125000000000001	0.6837974520599114	0.44999999999999973	0.0	2.2981705217674
06.05.1995	0.3	0.0	0.3	0.29	2.895401184733064	1.3571428571428572	0.475	0.475	-0.175	0.0	2.5954011847330642	0.0	0.0	0.0	0.0	21.935768822106482	0.0	2.5954011847330642	162.25692471157407	1.3709209057449407	160.88600380582912	0.25074979608154097	160.63525400974757	0.0	0.25074979608154097	0.2999999999999998	0.0	1.6709209057449406
07.05.1995	0.3	0.0	0.3	0.29	2.163437742821229	1.4285714285714286	0.5	0.5	-0.2	0.0	1.863437742821229	0.0	0.0	0.0	0.0	22.341186497563108	0.0	1.863437742821229	160.63525400974757	0.9465158251361412	159.68873818461142	0.2362793908029949	159.45245879380843	0.0	0.2362793908029949	0.30000000000000004	0.0	1.2465158251361412
08.05.1995	0.0	0.0	0.0	0.29	1.588465088542783	1.5	0.5249999999999999	0.5249999999999999	-0.5249999999999999	0.0	1.588465088542783	0.0	0.0	0.0	0.0	22.636885301547892	0.0	1.588465088542783	159.45245879380843	0.7833606681392176	158.66909812566922	0.22429487247789523	158.44480325319134	0.0	0.22429487247789523	0.0	0.0	0.7833606681392176
09.05.1995	0.0	0.0	0.0	0.29	0.46311439844583435	1.5714285714285714	0.5499999999999999	0.46311439844583435	-0.46311439844583435	0.0	0.46311439844583435	0.0	0.0	0.0	0.0	22.888799186702165	0.0	0.46311439844583435	158.44480325319134	0.222554274149627	158.22224897904172	0.21914104755237837	158.00310793148935	0.0	0.21914104755237837	0.0	0.0	0.222554274149627
10.05.1995	0.0	0.0	0.0	0.29	1.3728876914784178	1.6428571428571428	0.575	0.575	-0.575	0.0	1.3728876914784178	0.0	0.0	0.0	0.0	22.99922301712766	0.0	1.3728876914784178	158.00310793148935	0.6521749889633446	157.35093294252601	0.20926382875156124	157.14166911377444	0.0	0.20926382875156124	0.0	0.0	0.6521749889633446
11.05.1995	0.0	0.0	0.0	0.29	1.317160692617405	1.7142857142857144	0.6	0.6	-0.6	0.0	1.317160692617405	0.0	0.0	0.0	0.0	23.21458272155639	0.0	1.317160692617405	157.14166911377444	0.6115193326858204	156.53014978108862	0.20016777645431535	156.3299820046343	0.0	0.20016777645431535	0.0	0.0	0.6115193326858204
12.05.1995	0.1	0.0	0.1	0.29	1.5680910526198555	1.7857142857142856	0.6249999999999999	0.6249999999999999	-0.5249999999999999	0.0	1.4680910526198554	0.0	0.0	0.0	0.0	23.417504498841424	0.0	1.4680910526198554	156.3299820046343	0.6666965190355497	155.66328548559875	0.19078048974409775	155.47250499585465	0.0	0.19078048974409775	0.10000000000000009	0.0	0.7666965190355498
13.05.1995	0.0	0.0	0.0	0.29	2.0823588424531825	1.8571428571428572	0.65	0.65	-0.65	0.0	2.0823588424531825	0.0	0.0	0.0	0.0	23.631873751036338	0.0	2.0823588424531825	155.47250499585465	0.9233310555260328	154.54917394032861	0.17904681299386227	154.37012712733474	0.0	0.17904681299386227	0.0	0.0	0.9233310555260328
14.05.1995	0.0	0.0	0.0	0.29	1.8257990948527414	1.9285714285714286	0.6749999999999999	0.6749999999999999	-0.6749999999999999	0.0	1.8257990948527414	0.0	0.0	0.0	0.0	23.907468218166315	0.0	1.8257990948527414	154.37012712733474	0.7844118374882678	153.58571528984646	0.16920004072959394	153.41651524911686	0.0	0.16920004072959394	0.0	0.0	0.7844118374882678
15.05.1995	0.0	0.0	0.0	0.29	0.6203823172508381	2.0	0.7	0.6203823172508381	-0.6203823172508381	0.0	0.6203823172508381	0.0	0.0	0.0	0.0	24.145871187720786	0.0	0.6203823172508381	153.41651524911686	0.25913768955868854	153.15737755955817	0.16491175299406374	152.9924658065641	0.0	0.16491175299406374	0.0	0.0	0.25913768955868854
16.05.1995	0.0	0.0	0.0	0.29	2.056574909487176	2.0	0.7	0.7	-0.7	0.0	2.056574909487176	0.0	0.0	0.0	0.0	24.251883548358975	0.0	2.056574909487176	152.9924658065641	0.8481434672486664	152.14432233931544	0.15498861879807202	151.98933372051735	0.0	0.15498861879807202	0.0	0.0	0.8481434672486664
17.05.1995	0.0	0.0	0.0	0.29	0.2662938423835207	2.0	0.7	0.2662938423835207	-0.2662938423835207	0.0	0.2662938423835207	0.0	0.0	0.0	0.0	24.502666569870662	0.0	0.2662938423835207	151.98933372051735	0.10648203239656615	151.88285168812078	0.15247743476500591	151.73037425335576	0.0	0.15247743476500591	0.0	0.0	0.10648203239656615
18.05.1995	0.0	0.0	0.0	0.29	0.6768463537919192	2.0	0.7	0.6768463537919192	-0.6768463537919192	0.0	0.6768463537919192	0.0	0.0	0.0	0.0	24.56740643666106	0.0	0.6768463537919192	151.73037425335576	0.26845735147296046	151.4619169018828	0.1484778322711468	151.31343906961166	0.0	0.1484778322711468	0.0	0.0	0.26845735147296046
19.05.1995	8.8	0.0	8.8	0.29	2.1941339996758527	2.0	0.7	0.7	8.100000000000001	8.100000000000001	1.4941339996758527	0.0	8.100000000000001	0.0	8.100000000000001	24.671640232597085	6.885000000000001	1.4941339996758527	158.19843906961165	0.7134198318556652	157.48501923775598	0.21076900008824034	157.27425023766773	1.2150000000000007	1.425769000088241	0.7	0.0	1.413419831855665
20.05.1995	2.1	0.0	2.1	0.29	2.1920416220164722	2.0	0.7	0.7	1.4000000000000001	1.4000000000000001	1.4920416220164723	0.0	1.4000000000000001	0.0	1.4000000000000001	23.181437440583068	1.1900000000000002	1.4920416220164723	158.46425023766773	0.7173782789282155	157.74687195873952	0.21372395140042133	157.5331480073391	0.20999999999999996	0.4237239514004213	0.7	0.0	1.4173782789282154
21.05.1995	7.4	0.0	7.4	0.29	1.9603451296298426	2.0	0.7	0.7	6.7	6.7	1.2603451296298427	0.0	6.7	0.0	6.7	23.116712998165227	5.695	1.2603451296298427	163.2281480073391	0.6810298225495977	162.5471181847895	0.27153858987456675	162.27557959491492	1.005	1.2765385898745667	0.7	0.0	1.3810298225495976
22.05.1995	0.0	0.0	0.0	0.29	2.263671498326215	2.0	0.7	0.7	-0.7	0.0	2.263671498326215	0.0	0.0	0.0	0.0	21.93110510127127	0.0	2.263671498326215	162.27557959491492	1.1962253075528777	161.07935428736204	0.25312700229999147	160.82622728506203	0.0	0.25312700229999147	0.0	0.0	1.1962253075528777
23.05.1995	0.0	0.0	0.0	0.29	3.447381582056473	2.0	0.7	0.7	-0.7	0.0	3.447381582056473	0.0	0.0	0.0	0.0	22.293443178734492	0.0	3.447381582056473	160.82622728506203	1.7592948000921786	159.06693248496984	0.22893378206777873	158.83799870290207	0.0	0.22893378206777873	0.0	0.0	1.7592948000921786
24.05.1995	0.0	0.0	0.0	0.29	3.8905312063971516	2.0	0.7	0.7	-0.7	0.0	3.8905312063971516	0.0	0.0	0.0	0.0	22.790500324274483	0.0	3.8905312063971516	158.83799870290207	1.8887555743456574	156.94924312855642	0.20478698516597602	156.74445614339044	0.0	0.20478698516597602	0.0	0.0	1.8887555743456574
25.05.1995	0.0	0.0	0.0	0.29	4.345748700635294	2.0	0.7	0.7	-0.7	0.0	4.345748700635294	0.0	0.0	0.0	0.0	23.31388596415239	0.0	4.345748700635294	156.74445614339044	1.9960271567586194	154.7484289866318	0.18111799755584904	154.56731098907596	0.0	0.18111799755584904	0.0	0.0	1.9960271567586194
26.05.1995	0.0	0.0	0.0	0.29	0.40020676916483294	2.0	0.7	0.40020676916483294	-0.40020676916483294	0.0	0.40020676916483294	0.0	0.0	0.0	0.0	23.85817225273101	0.0	0.40020676916483294	154.56731098907596	0.17292589812067646	154.3943850909553	0.17744605886773918	154.21693903208757	0.0	0.17744605886773918	0.0	0.0	0.17292589812067646
27.05.1995	0.0	0.0	0.0	0.29	0.927967071174503	2.0	0.7	0.7	-0.7	0.0	0.927967071174503	0.0	0.0	0.0	0.0	23.94576524197811	0.0	0.927967071174503	154.21693903208757	0.3969024087270354	153.82003662336052	0.17156923158081702	153.64846739177972	0.0	0.17156923158081702	0.0	0.0	0.3969024087270354
28.05.1995	0.0	0.0	0.0	0.29	3.992921296458187	2.0	0.7	0.7	-0.7	0.0	3.992921296458187	0.0	0.0	0.0	0.0	24.08788315205507	0.0	3.992921296458187	153.64846739177972	1.6794460255227013	151.969021366257	0.15330274906742958	151.8157186171896	0.0	0.15330274906742958	0.0	0.0	1.6794460255227013
29.05.1995	0.0	0.0	0.0	0.29	1.3331495819549044	2.0	0.7	0.7	-0.7	0.0	1.3331495819549044	0.0	0.0	0.0	0.0	24.546070345702603	0.0	1.3331495819549044	151.8157186171896	0.5301888996762647	151.28552971751333	0.1468176554558114	151.13871206205752	0.0	0.1468176554558114	0.0	0.0	0.5301888996762647
30.05.1995	0.1	0.0	0.1	0.29	2.240797466041658	2.0	0.7	0.7	-0.6	0.0	2.1407974660416578	0.0	0.0	0.0	0.0	24.71532198448562	0.0	2.1407974660416578	151.13871206205752	0.8332709484781693	150.30544111357935	0.1377629641632938	150.16767814941605	0.0	0.1377629641632938	0.10000000000000009	0.0	0.9332709484781694
31.05.1995	0.0	0.0	0.0	0.29	0.4667264645080427	2.0	0.7	0.4667264645080427	-0.4667264645080427	0.0	0.4667264645080427	0.0	0.0	0.0	0.0	24.958080462645988	0.0	0.4667264645080427	150.16767814941605	0.17600067206366857	149.99167747735237	0.1349251076858288	149.85675236966654	0.0	0.1349251076858288	0.0	0.0	0.17600067206366857
01.06.1995	8.0	0.0	8.0	0.28	0.1894908111567864	2.0	0.7	0.1894908111567864	7.810509188843214	7.810509188843214	0.0	0.0	7.810509188843214	0.0	7.810509188843214	25.035811907583366	6.638932810516732	0.0	156.49568518018327	0.0	156.49568518018327	0.19979025551565732	156.2958949246676	1.171576378326482	1.3713666338421393	0.1894908111567864	0.0	0.1894908111567864
